date,nav,units,fund_value,cash,total_value,total_cost,unrealized_pnl,unrealized_pnl_pct,buy_cash,sell_cash,buy_units,sell_units,note
2021-07-28,1.9603,2429.4863,4762.52,550.00,5312.52,4950.00,362.52,0.0732,0.00,0.00,0.0000,0.0000,
2021-07-29,1.9911,2429.4863,4837.35,550.00,5387.35,4950.00,437.35,0.0884,0.00,0.00,0.0000,0.0000,
2021-07-30,1.9797,2429.4863,4809.65,550.00,5359.65,4950.00,409.65,0.0828,0.00,0.00,0.0000,0.0000,
2021-08-02,2.0140,2652.6544,5342.45,600.00,5942.45,5400.00,542.45,0.1005,450.00,0.00,223.1681,0.0000,"预投入划入: 50.00 元 -> 锁定池 (pre_invest_locked=600.00); 常规买入: 使用未锁定现金 450.00 元 (cash_pool=1050.00, locked=600.00)"
2021-08-03,2.0203,2652.6544,5359.16,600.00,5959.16,5400.00,559.16,0.1035,0.00,0.00,0.0000,0.0000,
2021-08-04,2.0301,2652.6544,5385.15,600.00,5985.15,5400.00,585.15,0.1084,0.00,0.00,0.0000,0.0000,
2021-08-05,2.0170,2652.6544,5350.40,600.00,5950.40,5400.00,550.40,0.1019,0.00,0.00,0.0000,0.0000,
2021-08-06,2.0027,2652.6544,5312.47,600.00,5912.47,5400.00,512.47,0.0949,0.00,0.00,0.0000,0.0000,
2021-08-09,2.0282,2652.6544,5380.11,600.00,5980.11,5400.00,580.11,0.1074,0.00,0.00,0.0000,0.0000,
2021-08-10,2.0455,2652.6544,5426.00,600.00,6026.00,5400.00,626.00,0.1159,0.00,0.00,0.0000,0.0000,
2021-08-11,2.0445,2652.6544,5423.35,600.00,6023.35,5400.00,623.35,0.1154,0.00,0.00,0.0000,0.0000,
2021-08-12,2.0395,2652.6544,5410.09,600.00,6010.09,5400.00,610.09,0.1130,0.00,0.00,0.0000,0.0000,
2021-08-13,2.0365,2652.6544,5402.13,600.00,6002.13,5400.00,602.13,0.1115,0.00,0.00,0.0000,0.0000,
2021-08-16,2.0424,2652.6544,5417.78,600.00,6017.78,5400.00,617.78,0.1144,0.00,0.00,0.0000,0.0000,
2021-08-17,1.9916,2652.6544,5283.03,600.00,5883.03,5400.00,483.03,0.0894,0.00,0.00,0.0000,0.0000,
2021-08-18,1.9941,2652.6544,5289.66,600.00,5889.66,5400.00,489.66,0.0907,0.00,0.00,0.0000,0.0000,
2021-08-19,2.0106,2652.6544,5333.43,600.00,5933.43,5400.00,533.43,0.0988,0.00,0.00,0.0000,0.0000,
2021-08-20,1.9803,2652.6544,5253.05,600.00,5853.05,5400.00,453.05,0.0839,0.00,0.00,0.0000,0.0000,
2021-08-23,2.0154,2652.6544,5346.16,600.00,5946.16,5400.00,546.16,0.1011,0.00,0.00,0.0000,0.0000,
2021-08-24,2.0295,2652.6544,5383.56,600.00,5983.56,5400.00,583.56,0.1081,0.00,0.00,0.0000,0.0000,
2021-08-25,2.0252,2652.6544,5372.16,600.00,5972.16,5400.00,572.16,0.1060,0.00,0.00,0.0000,0.0000,
2021-08-26,1.9805,2652.6544,5253.58,600.00,5853.58,5400.00,453.58,0.0840,0.00,0.00,0.0000,0.0000,
2021-08-27,1.9685,2652.6544,5221.75,600.00,5821.75,5400.00,421.75,0.0781,0.00,0.00,0.0000,0.0000,
2021-08-30,1.9540,2652.6544,5183.29,600.00,5783.29,5400.00,383.29,0.0710,0.00,0.00,0.0000,0.0000,
2021-08-31,1.9540,2652.6544,5183.29,600.00,5783.29,5400.00,383.29,0.0710,0.00,0.00,0.0000,0.0000,
2021-09-01,1.9658,2881.2945,5664.05,650.00,6314.05,5850.00,464.05,0.0793,450.00,0.00,228.6401,0.0000,"预投入划入: 50.00 元 -> 锁定池 (pre_invest_locked=650.00); 常规买入: 使用未锁定现金 450.00 元 (cash_pool=1100.00, locked=650.00)"
2021-09-02,1.9691,2881.2945,5673.56,650.00,6323.56,5850.00,473.56,0.0809,0.00,0.00,0.0000,0.0000,
2021-09-03,1.9594,2881.2945,5645.61,650.00,6295.61,5850.00,445.61,0.0762,0.00,0.00,0.0000,0.0000,
