date,nav,accum_nav,change_pct
2017-09-11,1.2858,1.2858,-0.01
2017-09-12,1.2896,1.2896,0.30
2017-09-13,1.2910,1.2910,0.11
2017-09-14,1.2870,1.2870,-0.31
2017-09-15,1.2873,1.2873,0.02
2017-09-18,1.2911,1.2911,0.30
2017-09-19,1.2876,1.2876,-0.27
2017-09-20,1.2910,1.2910,0.26
2017-09-21,1.2896,1.2896,-0.11
2017-09-22,1.2895,1.2895,-0.01
2017-09-25,1.2831,1.2831,-0.50
2017-09-26,1.2843,1.2843,0.09
2017-09-27,1.2844,1.2844,0.01
2017-09-28,1.2848,1.2848,0.03
2017-09-29,1.2893,1.2893,0.35
2017-10-09,1.3036,1.3036,1.11
2017-10-10,1.3060,1.3060,0.18
2017-10-11,1.3100,1.3100,0.31
2017-10-12,1.3132,1.3132,0.24
2017-10-13,1.3157,1.3157,0.19
2017-10-16,1.3133,1.3133,-0.18
2017-10-17,1.3133,1.3133,0.00
2017-10-18,1.3230,1.3230,0.74
2017-10-19,1.3190,1.3190,-0.30
2017-10-20,1.3178,1.3178,-0.09
2017-10-23,1.3190,1.3190,0.09
2017-10-24,1.3281,1.3281,0.69
2017-10-25,1.3338,1.3338,0.43
2017-10-26,1.3390,1.3390,0.39
2017-10-27,1.3480,1.3480,0.67
2017-10-30,1.3441,1.3441,-0.29
2017-10-31,1.3432,1.3432,-0.07
2017-11-01,1.3400,1.3400,-0.24
2017-11-02,1.3402,1.3402,0.01
2017-11-03,1.3388,1.3388,-0.10
2017-11-06,1.3477,1.3477,0.66
2017-11-07,1.3581,1.3581,0.77
2017-11-08,1.3562,1.3562,-0.14
2017-11-09,1.3650,1.3650,0.65
2017-11-10,1.3763,1.3763,0.83
2017-11-13,1.3815,1.3815,0.38
2017-11-14,1.3725,1.3725,-0.65
2017-11-15,1.3643,1.3643,-0.60
2017-11-16,1.3741,1.3741,0.72
2017-11-17,1.3791,1.3791,0.36
2017-11-20,1.3863,1.3863,0.52
2017-11-21,1.4093,1.4093,1.66
2017-11-22,1.4126,1.4126,0.23
2017-11-23,1.3736,1.3736,-2.76
2017-11-24,1.3743,1.3743,0.05
2017-11-27,1.3572,1.3572,-1.24
2017-11-28,1.3590,1.3590,0.13
2017-11-29,1.3584,1.3584,-0.04
2017-11-30,1.3437,1.3437,-1.08
2017-12-01,1.3412,1.3412,-0.19
2017-12-04,1.3475,1.3475,0.47
2017-12-05,1.3543,1.3543,0.50
2017-12-06,1.3466,1.3466,-0.57
2017-12-07,1.3325,1.3325,-1.05
2017-12-08,1.3426,1.3426,0.76
2017-12-11,1.3602,1.3602,1.31
2017-12-12,1.3435,1.3435,-1.23
2017-12-13,1.3541,1.3541,0.79
2017-12-14,1.3466,1.3466,-0.55
2017-12-15,1.3324,1.3324,-1.05
2017-12-18,1.3337,1.3337,0.10
2017-12-19,1.3494,1.3494,1.18
2017-12-20,1.3479,1.3479,-0.11
2017-12-21,1.3596,1.3596,0.87
2017-12-22,1.3554,1.3554,-0.31
2017-12-25,1.3512,1.3512,-0.31
2017-12-26,1.3551,1.3551,0.29
2017-12-27,1.3354,1.3354,-1.45
2017-12-28,1.3441,1.3441,0.65
2017-12-29,1.3479,1.3479,0.28
2017-12-31,1.3479,1.3479,0.00
2018-01-02,1.3657,1.3657,1.32
2018-01-03,1.3732,1.3732,0.55
2018-01-04,1.3787,1.3787,0.40
2018-01-05,1.3818,1.3818,0.22
2018-01-08,1.3885,1.3885,0.48
2018-01-09,1.3975,1.3975,0.65
2018-01-10,1.4033,1.4033,0.42
2018-01-11,1.4027,1.4027,-0.04
2018-01-12,1.4087,1.4087,0.43
2018-01-15,1.4088,1.4088,0.01
2018-01-16,1.4191,1.4191,0.73
2018-01-17,1.4160,1.4160,-0.22
2018-01-18,1.4234,1.4234,0.52
2018-01-19,1.4277,1.4277,0.30
2018-01-22,1.4436,1.4436,1.11
2018-01-23,1.4581,1.4581,1.00
2018-01-24,1.4604,1.4604,0.16
2018-01-25,1.4527,1.4527,-0.53
2018-01-26,1.4580,1.4580,0.36
2018-01-29,1.4333,1.4333,-1.69
2018-01-30,1.4189,1.4189,-1.00
2018-01-31,1.4252,1.4252,0.44
2018-02-01,1.4157,1.4157,-0.67
2018-02-02,1.4236,1.4236,0.56
2018-02-05,1.4246,1.4246,0.07
2018-02-06,1.3853,1.3853,-2.76
2018-02-07,1.3546,1.3546,-2.22
2018-02-08,1.3426,1.3426,-0.89
2018-02-09,1.2907,1.2907,-3.87
2018-02-12,1.3062,1.3062,1.20
2018-02-13,1.3203,1.3203,1.08
2018-02-14,1.3302,1.3302,0.75
2018-02-22,1.3569,1.3569,2.01
2018-02-23,1.3626,1.3626,0.42
2018-02-26,1.3774,1.3774,1.09
2018-02-27,1.3590,1.3590,-1.34
2018-02-28,1.3479,1.3479,-0.82
2018-03-01,1.3560,1.3560,0.60
2018-03-02,1.3458,1.3458,-0.75
2018-03-05,1.3464,1.3464,0.04
2018-03-06,1.3616,1.3616,1.13
2018-03-07,1.3522,1.3522,-0.69
2018-03-08,1.3650,1.3650,0.95
2018-03-09,1.3748,1.3748,0.72
2018-03-12,1.3808,1.3808,0.44
2018-03-13,1.3693,1.3693,-0.83
2018-03-14,1.3636,1.3636,-0.42
2018-03-15,1.3707,1.3707,0.52
2018-03-16,1.3582,1.3582,-0.91
2018-03-19,1.3639,1.3639,0.42
2018-03-20,1.3650,1.3650,0.08
2018-03-21,1.3596,1.3596,-0.40
2018-03-22,1.3466,1.3466,-0.96
2018-03-23,1.3095,1.3095,-2.76
2018-03-26,1.3016,1.3016,-0.60
2018-03-27,1.3121,1.3121,0.81
2018-03-28,1.2899,1.2899,-1.69
2018-03-29,1.3060,1.3060,1.25
2018-03-30,1.3076,1.3076,0.12
2018-04-02,1.3040,1.3040,-0.28
2018-04-03,1.2964,1.2964,-0.58
2018-04-04,1.2940,1.2940,-0.19
2018-04-09,1.2934,1.2934,-0.05
2018-04-10,1.3168,1.3168,1.81
2018-04-11,1.3204,1.3204,0.27
2018-04-12,1.3079,1.3079,-0.95
2018-04-13,1.2993,1.2993,-0.66
2018-04-16,1.2797,1.2797,-1.51
2018-04-17,1.2607,1.2607,-1.48
2018-04-18,1.2664,1.2664,0.45
2018-04-19,1.2806,1.2806,1.12
2018-04-20,1.2648,1.2648,-1.23
2018-04-23,1.2665,1.2665,0.13
2018-04-24,1.2908,1.2908,1.92
2018-04-25,1.2862,1.2862,-0.36
2018-04-26,1.2632,1.2632,-1.79
2018-04-27,1.2636,1.2636,0.03
2018-05-02,1.2655,1.2655,0.15
2018-05-03,1.2746,1.2746,0.72
2018-05-04,1.2694,1.2694,-0.41
2018-05-07,1.2880,1.2880,1.47
2018-05-08,1.3019,1.3019,1.08
2018-05-09,1.2998,1.2998,-0.16
2018-05-10,1.3065,1.3065,0.52
2018-05-11,1.3001,1.3001,-0.49
2018-05-14,1.3115,1.3115,0.88
2018-05-15,1.3162,1.3162,0.36
2018-05-16,1.3064,1.3064,-0.74
2018-05-17,1.2974,1.2974,-0.69
2018-05-18,1.3097,1.3097,0.95
2018-05-21,1.3156,1.3156,0.45
2018-05-22,1.3112,1.3112,-0.33
2018-05-23,1.2950,1.2950,-1.24
2018-05-24,1.2863,1.2863,-0.67
2018-05-25,1.2838,1.2838,-0.19
2018-05-28,1.2890,1.2890,0.41
2018-05-29,1.2800,1.2800,-0.70
2018-05-30,1.2547,1.2547,-1.98
2018-05-31,1.2797,1.2797,1.99
2018-06-01,1.2697,1.2697,-0.78
2018-06-04,1.2814,1.2814,0.92
2018-06-05,1.2938,1.2938,0.97
2018-06-06,1.2913,1.2913,-0.19
2018-06-07,1.2909,1.2909,-0.03
2018-06-08,1.2750,1.2750,-1.23
2018-06-11,1.2752,1.2752,0.02
2018-06-12,1.2897,1.2897,1.14
2018-06-13,1.2779,1.2779,-0.91
2018-06-14,1.2733,1.2733,-0.36
2018-06-15,1.2690,1.2690,-0.34
2018-06-19,1.2273,1.2273,-3.29
2018-06-20,1.2320,1.2320,0.38
2018-06-21,1.2189,1.2189,-1.06
2018-06-22,1.2247,1.2247,0.48
2018-06-25,1.2093,1.2093,-1.26
2018-06-26,1.2002,1.2002,-0.75
2018-06-27,1.1776,1.1776,-1.88
2018-06-28,1.1666,1.1666,-0.93
2018-06-29,1.1953,1.1953,2.46
2018-06-30,1.1953,1.1953,0.00
2018-07-02,1.1630,1.1630,-2.70
2018-07-03,1.1639,1.1639,0.08
2018-07-04,1.1496,1.1496,-1.23
2018-07-05,1.1433,1.1433,-0.55
2018-07-06,1.1511,1.1511,0.68
2018-07-09,1.1813,1.1813,2.62
2018-07-10,1.1846,1.1846,0.28
2018-07-11,1.1655,1.1655,-1.61
2018-07-12,1.1909,1.1909,2.18
2018-07-13,1.1958,1.1958,0.41
2018-07-16,1.1904,1.1904,-0.45
2018-07-17,1.1844,1.1844,-0.50
2018-07-18,1.1789,1.1789,-0.46
2018-07-19,1.1780,1.1780,-0.08
2018-07-20,1.1991,1.1991,1.79
2018-07-23,1.2098,1.2098,0.89
2018-07-24,1.2279,1.2279,1.50
2018-07-25,1.2268,1.2268,-0.09
2018-07-26,1.2133,1.2133,-1.10
2018-07-27,1.2089,1.2089,-0.36
2018-07-30,1.2070,1.2070,-0.16
2018-07-31,1.2080,1.2080,0.08
2018-08-01,1.1856,1.1856,-1.85
2018-08-02,1.1610,1.1610,-2.07
2018-08-03,1.1432,1.1432,-1.53
2018-08-06,1.1295,1.1295,-1.20
2018-08-07,1.1604,1.1604,2.74
2018-08-08,1.1433,1.1433,-1.47
2018-08-09,1.1701,1.1701,2.34
2018-08-10,1.1727,1.1727,0.22
2018-08-13,1.1679,1.1679,-0.41
2018-08-14,1.1621,1.1621,-0.50
2018-08-15,1.1362,1.1362,-2.23
2018-08-16,1.1313,1.1313,-0.43
2018-08-17,1.1161,1.1161,-1.34
2018-08-20,1.1283,1.1283,1.09
2018-08-21,1.1477,1.1477,1.72
2018-08-22,1.1418,1.1418,-0.51
2018-08-23,1.1463,1.1463,0.39
2018-08-24,1.1484,1.1484,0.18
2018-08-27,1.1747,1.1747,2.29
2018-08-28,1.1727,1.1727,-0.17
2018-08-29,1.1683,1.1683,-0.38
2018-08-30,1.1569,1.1569,-0.98
2018-08-31,1.1514,1.1514,-0.48
2018-09-03,1.1474,1.1474,-0.35
2018-09-04,1.1611,1.1611,1.19
2018-09-05,1.1397,1.1397,-1.84
2018-09-06,1.1291,1.1291,-0.93
2018-09-07,1.1338,1.1338,0.42
2018-09-10,1.1184,1.1184,-1.36
2018-09-11,1.1164,1.1164,-0.18
2018-09-12,1.1094,1.1094,-0.63
2018-09-13,1.1206,1.1206,1.01
2018-09-14,1.1224,1.1224,0.16
2018-09-17,1.1102,1.1102,-1.09
2018-09-18,1.1312,1.1312,1.89
2018-09-19,1.1451,1.1451,1.23
2018-09-20,1.1444,1.1444,-0.06
2018-09-21,1.1770,1.1770,2.85
2018-09-25,1.1671,1.1671,-0.84
2018-09-26,1.1792,1.1792,1.04
2018-09-27,1.1748,1.1748,-0.37
2018-09-28,1.1863,1.1863,0.98
2018-10-08,1.1382,1.1382,-4.05
2018-10-09,1.1375,1.1375,-0.06
2018-10-10,1.1353,1.1353,-0.19
2018-10-11,1.0842,1.0842,-4.50
2018-10-12,1.0993,1.0993,1.39
2018-10-15,1.0849,1.0849,-1.31
2018-10-16,1.0767,1.0767,-0.76
2018-10-17,1.0819,1.0819,0.48
2018-10-18,1.0584,1.0584,-2.17
2018-10-19,1.0878,1.0878,2.78
2018-10-22,1.1317,1.1317,4.04
2018-10-23,1.1038,1.1038,-2.47
2018-10-24,1.1054,1.1054,0.15
2018-10-25,1.1075,1.1075,0.19
2018-10-26,1.1008,1.1008,-0.61
2018-10-29,1.0698,1.0698,-2.82
2018-10-30,1.0807,1.0807,1.02
2018-10-31,1.0949,1.0949,1.31
2018-11-01,1.1025,1.1025,0.69
2018-11-02,1.1393,1.1393,3.34
2018-11-05,1.1304,1.1304,-0.78
2018-11-06,1.1242,1.1242,-0.55
2018-11-07,1.1175,1.1175,-0.60
2018-11-08,1.1143,1.1143,-0.29
2018-11-09,1.0996,1.0996,-1.32
2018-11-12,1.1118,1.1118,1.11
2018-11-13,1.1222,1.1222,0.94
2018-11-14,1.1116,1.1116,-0.94
2018-11-15,1.1241,1.1241,1.12
2018-11-16,1.1291,1.1291,0.44
2018-11-19,1.1411,1.1411,1.06
2018-11-20,1.1162,1.1162,-2.18
2018-11-21,1.1189,1.1189,0.24
2018-11-22,1.1150,1.1150,-0.35
2018-11-23,1.0919,1.0919,-2.07
2018-11-26,1.0911,1.0911,-0.07
2018-11-27,1.0898,1.0898,-0.12
2018-11-28,1.1034,1.1034,1.25
2018-11-29,1.0899,1.0899,-1.22
2018-11-30,1.1013,1.1013,1.05
2018-12-03,1.1301,1.1301,2.62
2018-12-04,1.1323,1.1323,0.19
2018-12-05,1.1271,1.1271,-0.46
2018-12-06,1.1042,1.1042,-2.03
2018-12-07,1.1044,1.1044,0.02
2018-12-10,1.0925,1.0925,-1.08
2018-12-11,1.0974,1.0974,0.45
2018-12-12,1.1010,1.1010,0.33
2018-12-13,1.1171,1.1171,1.46
2018-12-14,1.0991,1.0991,-1.61
2018-12-17,1.0975,1.0975,-0.15
2018-12-18,1.0869,1.0869,-0.97
2018-12-19,1.0748,1.0748,-1.11
2018-12-20,1.0671,1.0671,-0.72
2018-12-21,1.0548,1.0548,-1.15
2018-12-24,1.0577,1.0577,0.27
2018-12-25,1.0509,1.0509,-0.64
2018-12-26,1.0460,1.0460,-0.47
2018-12-27,1.0423,1.0423,-0.35
2018-12-28,1.0487,1.0487,0.61
2018-12-31,1.0486,1.0486,0.00
2019-01-02,1.0350,1.0350,-1.31
2019-01-03,1.0334,1.0334,-0.15
2019-01-04,1.0563,1.0563,2.22
2019-01-07,1.0622,1.0622,0.56
2019-01-08,1.0601,1.0601,-0.20
2019-01-09,1.0700,1.0700,0.93
2019-01-10,1.0680,1.0680,-0.19
2019-01-11,1.0752,1.0752,0.67
2019-01-14,1.0664,1.0664,-0.82
2019-01-15,1.0860,1.0860,1.84
2019-01-16,1.0863,1.0863,0.03
2019-01-17,1.0806,1.0806,-0.52
2019-01-18,1.0991,1.0991,1.71
2019-01-21,1.1048,1.1048,0.52
2019-01-22,1.0910,1.0910,-1.25
2019-01-23,1.0905,1.0905,-0.05
2019-01-24,1.0963,1.0963,0.53
2019-01-25,1.1048,1.1048,0.78
2019-01-28,1.1047,1.1047,-0.01
2019-01-29,1.1080,1.1080,0.30
2019-01-30,1.0997,1.0997,-0.75
2019-01-31,1.1104,1.1104,0.97
2019-02-01,1.1251,1.1251,1.32
2019-02-11,1.1439,1.1439,1.67
2019-02-12,1.1513,1.1513,0.65
2019-02-13,1.1728,1.1728,1.87
2019-02-14,1.1741,1.1741,0.11
2019-02-15,1.1532,1.1532,-1.78
2019-02-18,1.1881,1.1881,3.03
2019-02-19,1.1858,1.1858,-0.19
2019-02-20,1.1896,1.1896,0.32
2019-02-21,1.1868,1.1868,-0.24
2019-02-22,1.2117,1.2117,2.10
2019-02-25,1.2802,1.2802,5.65
2019-02-26,1.2657,1.2657,-1.13
2019-02-27,1.2634,1.2634,-0.18
2019-02-28,1.2601,1.2601,-0.26
2019-03-01,1.2859,1.2859,2.05
2019-03-04,1.2999,1.2999,1.09
2019-03-05,1.3065,1.3065,0.51
2019-03-06,1.3167,1.3167,0.78
2019-03-07,1.3046,1.3046,-0.92
2019-03-08,1.2561,1.2561,-3.72
2019-03-11,1.2793,1.2793,1.85
2019-03-12,1.2876,1.2876,0.65
2019-03-13,1.2777,1.2777,-0.77
2019-03-14,1.2697,1.2697,-0.63
2019-03-15,1.2849,1.2849,1.20
2019-03-18,1.3190,1.3190,2.65
2019-03-19,1.3131,1.3131,-0.45
2019-03-20,1.3134,1.3134,0.02
2019-03-21,1.3138,1.3138,0.03
2019-03-22,1.3129,1.3129,-0.07
2019-03-25,1.2837,1.2837,-2.22
2019-03-26,1.2703,1.2703,-1.04
2019-03-27,1.2839,1.2839,1.07
2019-03-28,1.2790,1.2790,-0.38
2019-03-29,1.3246,1.3246,3.57
2019-04-01,1.3569,1.3569,2.44
2019-04-02,1.3560,1.3560,-0.07
2019-04-03,1.3721,1.3721,1.19
2019-04-04,1.3852,1.3852,0.95
2019-04-08,1.3842,1.3842,-0.07
2019-04-09,1.3894,1.3894,0.38
2019-04-10,1.3926,1.3926,0.23
2019-04-11,1.3646,1.3646,-2.01
2019-04-12,1.3619,1.3619,-0.20
2019-04-15,1.3576,1.3576,-0.32
2019-04-16,1.3930,1.3930,2.61
2019-04-17,1.3934,1.3934,0.03
2019-04-18,1.3888,1.3888,-0.33
2019-04-19,1.4045,1.4045,1.13
2019-04-22,1.3740,1.3740,-2.17
2019-04-23,1.3717,1.3717,-0.17
2019-04-24,1.3753,1.3753,0.26
2019-04-25,1.3471,1.3471,-2.05
2019-04-26,1.3304,1.3304,-1.24
2019-04-29,1.3340,1.3340,0.27
2019-04-30,1.3380,1.3380,0.30
2019-05-06,1.2653,1.2653,-5.43
2019-05-07,1.2752,1.2752,0.78
2019-05-08,1.2583,1.2583,-1.33
2019-05-09,1.2369,1.2369,-1.70
2019-05-10,1.2790,1.2790,3.40
2019-05-13,1.2594,1.2594,-1.53
2019-05-14,1.2519,1.2519,-0.60
2019-05-15,1.2784,1.2784,2.12
2019-05-16,1.2837,1.2837,0.41
2019-05-17,1.2537,1.2537,-2.34
2019-05-20,1.2437,1.2437,-0.80
2019-05-21,1.2592,1.2592,1.25
2019-05-22,1.2538,1.2538,-0.43
2019-05-23,1.2340,1.2340,-1.58
2019-05-24,1.2377,1.2377,0.30
2019-05-27,1.2523,1.2523,1.18
2019-05-28,1.2642,1.2642,0.95
2019-05-29,1.2616,1.2616,-0.21
2019-05-30,1.2550,1.2550,-0.52
2019-05-31,1.2522,1.2522,-0.22
2019-06-03,1.2536,1.2536,0.11
2019-06-04,1.2427,1.2427,-0.87
2019-06-05,1.2426,1.2426,-0.01
2019-06-06,1.2326,1.2326,-0.80
2019-06-10,1.2475,1.2475,1.21
2019-06-11,1.2836,1.2836,2.89
2019-06-12,1.2747,1.2747,-0.69
2019-06-13,1.2729,1.2729,-0.14
2019-06-14,1.2636,1.2636,-0.73
2019-06-17,1.2636,1.2636,0.00
2019-06-18,1.2678,1.2678,0.33
2019-06-19,1.2856,1.2856,1.40
2019-06-20,1.3222,1.3222,2.85
2019-06-21,1.3241,1.3241,0.14
2019-06-24,1.3263,1.3263,0.17
2019-06-25,1.3134,1.3134,-0.97
2019-06-26,1.3116,1.3116,-0.14
2019-06-27,1.3254,1.3254,1.05
2019-06-28,1.3236,1.3236,-0.14
2019-06-30,1.3236,1.3236,0.00
2019-07-01,1.3594,1.3594,2.70
2019-07-02,1.3598,1.3598,0.03
2019-07-03,1.3464,1.3464,-0.99
2019-07-04,1.3398,1.3398,-0.49
2019-07-05,1.3474,1.3474,0.57
2019-07-08,1.3182,1.3182,-2.17
2019-07-09,1.3158,1.3158,-0.18
2019-07-10,1.3143,1.3143,-0.11
2019-07-11,1.3149,1.3149,0.05
2019-07-12,1.3247,1.3247,0.75
2019-07-15,1.3296,1.3296,0.37
2019-07-16,1.3240,1.3240,-0.42
2019-07-17,1.3235,1.3235,-0.04
2019-07-18,1.3122,1.3122,-0.85
2019-07-19,1.3255,1.3255,1.01
2019-07-22,1.3170,1.3170,-0.64
2019-07-23,1.3203,1.3203,0.25
2019-07-24,1.3302,1.3302,0.75
2019-07-25,1.3405,1.3405,0.77
2019-07-26,1.3433,1.3433,0.21
2019-07-29,1.3418,1.3418,-0.11
2019-07-30,1.3471,1.3471,0.40
2019-07-31,1.3349,1.3349,-0.91
2019-08-01,1.3242,1.3242,-0.80
2019-08-02,1.3061,1.3061,-1.37
2019-08-05,1.2827,1.2827,-1.79
2019-08-06,1.2705,1.2705,-0.95
2019-08-07,1.2655,1.2655,-0.39
2019-08-08,1.2814,1.2814,1.26
2019-08-09,1.2698,1.2698,-0.91
2019-08-12,1.2915,1.2915,1.71
2019-08-13,1.2805,1.2805,-0.85
2019-08-14,1.2861,1.2861,0.44
2019-08-15,1.2906,1.2906,0.35
2019-08-16,1.2961,1.2961,0.43
2019-08-19,1.3230,1.3230,2.08
2019-08-20,1.3218,1.3218,-0.09
2019-08-21,1.3199,1.3199,-0.14
2019-08-22,1.3239,1.3239,0.30
2019-08-23,1.3330,1.3330,0.69
2019-08-26,1.3152,1.3152,-1.34
2019-08-27,1.3321,1.3321,1.29
2019-08-28,1.3274,1.3274,-0.35
2019-08-29,1.3234,1.3234,-0.30
2019-08-30,1.3265,1.3265,0.23
2019-09-02,1.3426,1.3426,1.21
2019-09-03,1.3442,1.3442,0.12
2019-09-04,1.3558,1.3558,0.86
2019-09-05,1.3686,1.3686,0.94
2019-09-06,1.3765,1.3765,0.58
2019-09-09,1.3844,1.3844,0.57
2019-09-10,1.3799,1.3799,-0.33
2019-09-11,1.3704,1.3704,-0.69
2019-09-12,1.3843,1.3843,1.01
2019-09-16,1.3794,1.3794,-0.35
2019-09-17,1.3577,1.3577,-1.57
2019-09-18,1.3639,1.3639,0.46
2019-09-19,1.3685,1.3685,0.34
2019-09-20,1.3722,1.3722,0.27
2019-09-23,1.3572,1.3572,-1.09
2019-09-24,1.3608,1.3608,0.27
2019-09-25,1.3511,1.3511,-0.71
2019-09-26,1.3413,1.3413,-0.73
2019-09-27,1.3451,1.3451,0.28
2019-09-30,1.3327,1.3327,-0.92
2019-10-08,1.3401,1.3401,0.56
2019-10-09,1.3418,1.3418,0.13
2019-10-10,1.3522,1.3522,0.78
2019-10-11,1.3646,1.3646,0.92
2019-10-14,1.3782,1.3782,1.00
2019-10-15,1.3728,1.3728,-0.39
2019-10-16,1.3682,1.3682,-0.34
2019-10-17,1.3690,1.3690,0.06
2019-10-18,1.3505,1.3505,-1.35
2019-10-21,1.3541,1.3541,0.27
2019-10-22,1.3591,1.3591,0.37
2019-10-23,1.3510,1.3510,-0.60
2019-10-24,1.3508,1.3508,-0.01
2019-10-25,1.3595,1.3595,0.64
2019-10-28,1.3692,1.3692,0.71
2019-10-29,1.3638,1.3638,-0.39
2019-10-30,1.3576,1.3576,-0.45
2019-10-31,1.3561,1.3561,-0.11
2019-11-01,1.3778,1.3778,1.60
2019-11-04,1.3860,1.3860,0.60
2019-11-05,1.3941,1.3941,0.58
2019-11-06,1.3884,1.3884,-0.41
2019-11-07,1.3907,1.3907,0.17
2019-11-08,1.3846,1.3846,-0.44
2019-11-11,1.3617,1.3617,-1.65
2019-11-12,1.3618,1.3618,0.01
2019-11-13,1.3601,1.3601,-0.12
2019-11-14,1.3619,1.3619,0.13
2019-11-15,1.3521,1.3521,-0.72
2019-11-18,1.3625,1.3625,0.77
2019-11-19,1.3756,1.3756,0.96
2019-11-20,1.3628,1.3628,-0.93
2019-11-21,1.3568,1.3568,-0.44
2019-11-22,1.3436,1.3436,-0.97
2019-11-25,1.3529,1.3529,0.69
2019-11-26,1.3573,1.3573,0.33
2019-11-27,1.3520,1.3520,-0.39
2019-11-28,1.3477,1.3477,-0.32
2019-11-29,1.3365,1.3365,-0.83
2019-12-02,1.3385,1.3385,0.15
2019-12-03,1.3434,1.3434,0.37
2019-12-04,1.3429,1.3429,-0.04
2019-12-05,1.3527,1.3527,0.73
2019-12-06,1.3603,1.3603,0.56
2019-12-09,1.3581,1.3581,-0.16
2019-12-10,1.3598,1.3598,0.13
2019-12-11,1.3607,1.3607,0.07
2019-12-12,1.3570,1.3570,-0.27
2019-12-13,1.3819,1.3819,1.83
2019-12-16,1.3881,1.3881,0.45
2019-12-17,1.4061,1.4061,1.30
2019-12-18,1.4031,1.4031,-0.21
2019-12-19,1.4010,1.4010,-0.15
2019-12-20,1.3979,1.3979,-0.22
2019-12-23,1.3814,1.3814,-1.18
2019-12-24,1.3898,1.3898,0.61
2019-12-25,1.3893,1.3893,-0.04
2019-12-26,1.4008,1.4008,0.83
2019-12-27,1.3996,1.3996,-0.09
2019-12-30,1.4193,1.4193,1.41
2019-12-31,1.4241,1.4241,0.34
2020-01-02,1.4425,1.4425,1.29
2020-01-03,1.4402,1.4402,-0.16
2020-01-06,1.4351,1.4351,-0.35
2020-01-07,1.4452,1.4452,0.70
2020-01-08,1.4296,1.4296,-1.08
2020-01-09,1.4466,1.4466,1.19
2020-01-10,1.4465,1.4465,-0.01
2020-01-13,1.4598,1.4598,0.92
2020-01-14,1.4553,1.4553,-0.31
2020-01-15,1.4477,1.4477,-0.52
2020-01-16,1.4426,1.4426,-0.35
2020-01-17,1.4445,1.4445,0.13
2020-01-20,1.4551,1.4551,0.73
2020-01-21,1.4318,1.4318,-1.60
2020-01-22,1.4376,1.4376,0.41
2020-01-23,1.3960,1.3960,-2.89
2020-02-03,1.2926,1.2926,-7.41
2020-02-04,1.3254,1.3254,2.54
2020-02-05,1.3399,1.3399,1.09
2020-02-06,1.3633,1.3633,1.75
2020-02-07,1.3635,1.3635,0.01
2020-02-10,1.3687,1.3687,0.38
2020-02-11,1.3808,1.3808,0.88
2020-02-12,1.3914,1.3914,0.77
2020-02-13,1.3834,1.3834,-0.58
2020-02-14,1.3925,1.3925,0.66
2020-02-17,1.4219,1.4219,2.11
2020-02-18,1.4156,1.4156,-0.44
2020-02-19,1.4136,1.4136,-0.14
2020-02-20,1.4445,1.4445,2.19
2020-02-21,1.4463,1.4463,0.12
2020-02-24,1.4402,1.4402,-0.42
2020-02-25,1.4368,1.4368,-0.24
2020-02-26,1.4201,1.4201,-1.16
2020-02-27,1.4240,1.4240,0.27
2020-02-28,1.3763,1.3763,-3.35
2020-03-02,1.4188,1.4188,3.09
2020-03-03,1.4265,1.4265,0.54
2020-03-04,1.4342,1.4342,0.54
2020-03-05,1.4645,1.4645,2.11
2020-03-06,1.4420,1.4420,-1.54
2020-03-09,1.3963,1.3963,-3.17
2020-03-10,1.4243,1.4243,2.01
2020-03-11,1.4065,1.4065,-1.25
2020-03-12,1.3809,1.3809,-1.82
2020-03-13,1.3626,1.3626,-1.33
2020-03-16,1.3076,1.3076,-4.04
2020-03-17,1.3017,1.3017,-0.45
2020-03-18,1.2773,1.2773,-1.87
2020-03-19,1.2616,1.2616,-1.23
2020-03-20,1.2828,1.2828,1.68
2020-03-23,1.2423,1.2423,-3.16
2020-03-24,1.2730,1.2730,2.47
2020-03-25,1.3049,1.3049,2.51
2020-03-26,1.2969,1.2969,-0.61
2020-03-27,1.3010,1.3010,0.32
2020-03-30,1.2891,1.2891,-0.91
2020-03-31,1.2929,1.2929,0.29
2020-04-01,1.2893,1.2893,-0.28
2020-04-02,1.3089,1.3089,1.52
2020-04-03,1.3018,1.3018,-0.54
2020-04-07,1.3299,1.3299,2.16
2020-04-08,1.3241,1.3241,-0.44
2020-04-09,1.3283,1.3283,0.32
2020-04-10,1.3205,1.3205,-0.59
2020-04-13,1.3151,1.3151,-0.41
2020-04-14,1.3385,1.3385,1.78
2020-04-15,1.3293,1.3293,-0.69
2020-04-16,1.3313,1.3313,0.15
2020-04-17,1.3434,1.3434,0.91
2020-04-20,1.3484,1.3484,0.37
2020-04-21,1.3333,1.3333,-1.12
2020-04-22,1.3437,1.3437,0.78
2020-04-23,1.3406,1.3406,-0.23
2020-04-24,1.3298,1.3298,-0.81
2020-04-27,1.3386,1.3386,0.66
2020-04-28,1.3472,1.3472,0.64
2020-04-29,1.3534,1.3534,0.46
2020-04-30,1.3686,1.3686,1.12
2020-05-06,1.3764,1.3764,0.57
2020-05-07,1.3728,1.3728,-0.26
2020-05-08,1.3871,1.3871,1.04
2020-05-11,1.3859,1.3859,-0.09
2020-05-12,1.3860,1.3860,0.01
2020-05-13,1.3887,1.3887,0.19
